time,strokeIdx,pointIdx,posX,posY,posZ,rotX,rotY,rotZ,rotW,width,colR,colG,colB,colA
50.34153,8,74,0.04468244,0.976841,-0.4321435,-0.3574262,-0.8777245,-0.286548,0.1404869,0.05693997,0.7263901,1,0.6631951,1
50.35252,8,75,0.04362065,0.9826822,-0.4316239,-0.3611424,-0.8760422,-0.2853529,0.1438754,0.05693997,0.7263901,1,0.6631951,1
50.36382,8,76,0.04273325,0.9872267,-0.4304119,-0.3634806,-0.874496,-0.2851725,0.1477003,0.05693997,0.7263901,1,0.6631951,1
50.37479,8,77,0.04354686,0.9856978,-0.4301132,-0.3656662,-0.8754545,-0.2800125,0.1464942,0.05693997,0.7263901,1,0.6631951,1
54.28501,9,1,-0.008271217,0.8942878,-0.3243568,-0.2430826,-0.8792866,-0.3048553,0.2735493,0.05693997,0,0.3681534,0.3044601,1
54.29573,9,2,-0.003169,0.8937832,-0.3298565,-0.2498452,-0.8812924,-0.3032212,0.262599,0.05693997,0,0.3681534,0.3044601,1
54.30677,9,3,0.003028333,0.8913646,-0.3370825,-0.2586557,-0.885942,-0.2973699,0.2444898,0.05693997,0,0.3681534,0.3044601,1
54.31844,9,4,0.01039901,0.8864389,-0.3446512,-0.2674003,-0.8910789,-0.2888249,0.2259551,0.05693997,0,0.3681534,0.3044601,1
54.32882,9,5,0.01647574,0.8835292,-0.3510677,-0.2715631,-0.895358,-0.2825694,0.2115235,0.05693997,0,0.3681534,0.3044601,1
54.34158,9,6,0.02262598,0.8782545,-0.3573161,-0.2759792,-0.9002578,-0.2739565,0.1957535,0.05693997,0,0.3681534,0.3044601,1
54.35327,9,7,0.0286448,0.871498,-0.3633187,-0.2831658,-0.9035794,-0.2631817,0.1846535,0.05693997,0,0.3681534,0.3044601,1
54.36205,9,8,0.03353363,0.8645119,-0.3685962,-0.2936364,-0.9048184,-0.2526292,0.1768043,0.05693997,0,0.3681534,0.3044601,1
54.37321,9,9,0.03872514,0.8568054,-0.3722685,-0.3066782,-0.9047115,-0.2427658,0.1688507,0.05693997,0,0.3681534,0.3044601,1
54.38469,9,10,0.04394305,0.8491572,-0.3760373,-0.3197859,-0.9040042,-0.2336402,0.1610151,0.05693997,0,0.3681534,0.3044601,1
54.39547,9,11,0.04866564,0.8406167,-0.3786036,-0.3324256,-0.9028634,-0.2250756,0.1538565,0.05693997,0,0.3681534,0.3044601,1
54.40748,9,12,0.05327064,0.8321526,-0.3803985,-0.3413427,-0.9028668,-0.2171581,0.1454619,0.05693997,0,0.3681534,0.3044601,1
54.41788,9,13,0.05695713,0.822759,-0.3796799,-0.3456034,-0.9032257,-0.2125206,0.1399172,0.05693997,0,0.3681534,0.3044601,1
54.42902,9,14,0.06023502,0.8134901,-0.37999,-0.3501394,-0.9041659,-0.2054619,0.1329358,0.05693997,0,0.3681534,0.3044601,1
54.44012,9,15,0.06300992,0.8040413,-0.3784693,-0.3510541,-0.9059436,-0.1997848,0.1269376,0.05693997,0,0.3681534,0.3044601,1
54.45172,9,16,0.06460363,0.7953135,-0.3762391,-0.351382,-0.9076883,-0.1947283,0.1213003,0.05693997,0,0.3681534,0.3044601,1
54.46256,9,17,0.06657612,0.7862785,-0.3748187,-0.3524966,-0.9092684,-0.1890456,0.1150604,0.05693997,0,0.3681534,0.3044601,1
54.47394,9,18,0.06651229,0.7772301,-0.371337,-0.3497114,-0.9117883,-0.1839944,0.1117592,0.05693997,0,0.3681534,0.3044601,1
54.48539,9,19,0.06671804,0.7686855,-0.3688116,-0.3488202,-0.9134955,-0.1786393,0.1092633,0.05693997,0,0.3681534,0.3044601,1
54.49647,9,20,0.06629264,0.7602488,-0.3662035,-0.3481215,-0.9148,-0.1741251,0.1078562,0.05693997,0,0.3681534,0.3044601,1
54.50733,9,21,0.06466115,0.7524636,-0.3624946,-0.3486534,-0.9148438,-0.1715998,0.1097963,0.05693997,0,0.3681534,0.3044601,1
54.52112,9,22,0.06244242,0.7451286,-0.3582016,-0.3501861,-0.914373,-0.1694163,0.1122044,0.05693997,0,0.3681534,0.3044601,1
54.52956,9,23,0.05935758,0.738048,-0.3541043,-0.3500666,-0.9146798,-0.1660939,0.1150097,0.05693997,0,0.3681534,0.3044601,1
54.54074,9,24,0.05570132,0.7316889,-0.3499984,-0.3485993,-0.9155658,-0.1618785,0.1183776,0.05693997,0,0.3681534,0.3044601,1
54.55206,9,25,0.05117571,0.7261405,-0.3456722,-0.3452808,-0.9168138,-0.1583289,0.1231489,0.05693997,0,0.3681534,0.3044601,1
54.56328,9,26,0.04643422,0.720816,-0.3415417,-0.3416972,-0.9180041,-0.1551343,0.1282376,0.05693997,0,0.3681534,0.3044601,1
54.57442,9,27,0.03993565,0.7171249,-0.336966,-0.3364866,-0.9192382,-0.1523615,0.1362498,0.05693997,0,0.3681534,0.3044601,1
54.58568,9,28,0.03241831,0.7145482,-0.3323031,-0.3311341,-0.9201952,-0.1496163,0.1456232,0.05693997,0,0.3681534,0.3044601,1
54.59658,9,29,0.02418602,0.7129435,-0.3276567,-0.3249572,-0.9208894,-0.1483752,0.1560457,0.05693997,0,0.3681534,0.3044601,1
54.60768,9,30,0.01638731,0.7115255,-0.3227939,-0.3189695,-0.921138,-0.1480573,0.1668598,0.05693997,0,0.3681534,0.3044601,1
54.61929,9,31,0.007107109,0.7123898,-0.3177788,-0.3118696,-0.9205562,-0.14949,0.1815667,0.05693997,0,0.3681534,0.3044601,1
54.6305,9,32,-0.002406597,0.7140379,-0.3128706,-0.3043661,-0.9198996,-0.1504366,0.1962525,0.05693997,0,0.3681534,0.3044601,1
54.64153,9,33,-0.0117169,0.7168972,-0.3086705,-0.2985688,-0.9182359,-0.1522048,0.2110291,0.05693997,0,0.3681534,0.3044601,1
54.65332,9,34,-0.020491,0.7210201,-0.3046355,-0.2952383,-0.9154815,-0.1557098,0.2246832,0.05693997,0,0.3681534,0.3044601,1
54.66508,9,35,-0.02777714,0.7260087,-0.3011251,-0.2948568,-0.9119337,-0.1599529,0.2363294,0.05693997,0,0.3681534,0.3044601,1
54.67573,9,36,-0.03499684,0.7305614,-0.2976157,-0.2940085,-0.9087052,-0.1638504,0.246915,0.05693997,0,0.3681534,0.3044601,1
54.68855,9,37,-0.04012215,0.7377979,-0.2960737,-0.2958974,-0.9054124,-0.1690155,0.2531933,0.05693997,0,0.3681534,0.3044601,1
